"Well","SampleName","TargetName","Task","Reporter","Ct","plate","geno_set"
"E5","132 SCN S2","VRN1","Unknown","SYBR",30.5918884277344,"1","Ot+Scn"
"E6","132 SCN S2","VRN1","Unknown","SYBR",30.8716716766357,"1","Ot+Scn"
"E7","97 OTE S3","VRN1","Unknown","SYBR",25.8978443145752,"1","Ot+Scn"
"E8","97 OTE S3","VRN1","Unknown","SYBR",25.839656829834,"1","Ot+Scn"
"E9","97 OTE S3","VRN1","Unknown","SYBR",25.6311931610107,"1","Ot+Scn"
"F1","137 SCN S1","VRN1","Unknown","SYBR",28.7146911621094,"1","Ot+Scn"
"F2","137 SCN S1","VRN1","Unknown","SYBR",28.5644016265869,"1","Ot+Scn"
"F4","140 OTE S2","VRN1","Unknown","SYBR",25.6110649108887,"1","Ot+Scn"
"F5","140 OTE S2","VRN1","Unknown","SYBR",25.5699729919434,"1","Ot+Scn"
"F6","140 OTE S2","VRN1","Unknown","SYBR",25.5231952667236,"1","Ot+Scn"
"F8","136 SCN S3","VRN1","Unknown","SYBR",29.6449527740479,"1","Ot+Scn"
"F9","136 SCN S3","VRN1","Unknown","SYBR",29.5182666778564,"1","Ot+Scn"
"F12","NT","VRN1","NTC","SYBR",NA,"1","Ot+Scn"
"G1","164 SCN S1","VRN1","Unknown","SYBR",29.7193984985352,"1","Ot+Scn"
"G2","164 SCN S1","VRN1","Unknown","SYBR",29.9623603820801,"1","Ot+Scn"
"G3","164 SCN S1","VRN1","Unknown","SYBR",30.1714324951172,"1","Ot+Scn"
"G4","183 OTE S2","VRN1","Unknown","SYBR",25.1090545654297,"1","Ot+Scn"
"G5","183 OTE S2","VRN1","Unknown","SYBR",24.9455852508545,"1","Ot+Scn"
"G6","183 OTE S2","VRN1","Unknown","SYBR",25.1042633056641,"1","Ot+Scn"
"G7","153 SCN S3","VRN1","Unknown","SYBR",30.5977802276611,"1","Ot+Scn"
"G8","153 SCN S3","VRN1","Unknown","SYBR",30.7125377655029,"1","Ot+Scn"
"G12","NT","VRN1","NTC","SYBR",NA,"1","Ot+Scn"
"H2","169 OTE S1","VRN1","Unknown","SYBR",26.1728248596191,"1","Ot+Scn"
"H3","169 OTE S1","VRN1","Unknown","SYBR",26.1500053405762,"1","Ot+Scn"
"H4","188 SCN S2","VRN1","Unknown","SYBR",27.2798099517822,"1","Ot+Scn"
"H5","188 SCN S2","VRN1","Unknown","SYBR",27.2923793792725,"1","Ot+Scn"
"H6","188 SCN S2","VRN1","Unknown","SYBR",27.3838958740234,"1","Ot+Scn"
"H7","191 OTE S3","VRN1","Unknown","SYBR",25.9818000793457,"1","Ot+Scn"
"H8","191 OTE S3","VRN1","Unknown","SYBR",25.8389587402344,"1","Ot+Scn"
"H9","191 OTE S3","VRN1","Unknown","SYBR",25.920280456543,"1","Ot+Scn"
"A1","5 SCN S4","VRN1","Unknown","SYBR",31.3816699981689,"2","Ot+Scn"
"A2","5 SCN S4","VRN1","Unknown","SYBR",31.2802066802979,"2","Ot+Scn"
"A3","5 SCN S4","VRN1","Unknown","SYBR",31.2462501525879,"2","Ot+Scn"
"A4","12 OTE S5","VRN1","Unknown","SYBR",25.1629753112793,"2","Ot+Scn"
"A5","12 OTE S5","VRN1","Unknown","SYBR",24.9992561340332,"2","Ot+Scn"
"A6","12 OTE S5","VRN1","Unknown","SYBR",24.9343490600586,"2","Ot+Scn"
"A7","23 SCN S6","VRN1","Unknown","SYBR",32.4275207519531,"2","Ot+Scn"
"A9","23 SCN S6","VRN1","Unknown","SYBR",32.2920112609863,"2","Ot+Scn"
"A12","IRC","VRN1","IRC","SYBR",29.5202083587646,"2","Ot+Scn"
"B1","27 OTE S4","VRN1","Unknown","SYBR",25.3278560638428,"2","Ot+Scn"
"B2","27 OTE S4","VRN1","Unknown","SYBR",25.2504940032959,"2","Ot+Scn"
"B3","27 OTE S4","VRN1","Unknown","SYBR",25.2150440216064,"2","Ot+Scn"
"B4","36 SCN S5","VRN1","Unknown","SYBR",30.6381664276123,"2","Ot+Scn"
"B5","36 SCN S5","VRN1","Unknown","SYBR",30.5350189208984,"2","Ot+Scn"
"B6","36 SCN S5","VRN1","Unknown","SYBR",30.9157886505127,"2","Ot+Scn"
"B7","48 OTE S6","VRN1","Unknown","SYBR",25.3342456817627,"2","Ot+Scn"
"B8","48 OTE S6","VRN1","Unknown","SYBR",25.3464450836182,"2","Ot+Scn"
"B9","48 OTE S6","VRN1","Unknown","SYBR",25.20947265625,"2","Ot+Scn"
"B12","IRC","VRN1","IRC","SYBR",29.4942874908447,"2","Ot+Scn"
"C1","50 SCN S4","VRN1","Unknown","SYBR",27.7021560668945,"2","Ot+Scn"
"C2","50 SCN S4","VRN1","Unknown","SYBR",27.6714515686035,"2","Ot+Scn"
"C3","50 SCN S4","VRN1","Unknown","SYBR",27.6599540710449,"2","Ot+Scn"
"C4","94 OTE S5","VRN1","Unknown","SYBR",25.5196590423584,"2","Ot+Scn"
"C5","94 OTE S5","VRN1","Unknown","SYBR",25.4739685058594,"2","Ot+Scn"
"C6","94 OTE S5","VRN1","Unknown","SYBR",25.4761219024658,"2","Ot+Scn"
"C7","59 OTE S6","VRN1","Unknown","SYBR",25.864818572998,"2","Ot+Scn"
"C8","59 OTE S6","VRN1","Unknown","SYBR",25.6393280029297,"2","Ot+Scn"
"C9","59 OTE S6","VRN1","Unknown","SYBR",25.8882350921631,"2","Ot+Scn"
"C12","IRC","VRN1","IRC","SYBR",29.5290851593018,"2","Ot+Scn"
"D1","53 OTE S4","VRN1","Unknown","SYBR",25.4109783172607,"2","Ot+Scn"
"D2","53 OTE S4","VRN1","Unknown","SYBR",25.5467205047607,"2","Ot+Scn"
"D3","53 OTE S4","VRN1","Unknown","SYBR",25.3635730743408,"2","Ot+Scn"
"D4","96 SCN S5","VRN1","Unknown","SYBR",29.237922668457,"2","Ot+Scn"
"D5","96 SCN S5","VRN1","Unknown","SYBR",29.0839099884033,"2","Ot+Scn"
"D6","96 SCN S5","VRN1","Unknown","SYBR",29.3639698028564,"2","Ot+Scn"
"D7","67 SCN S6","VRN1","Unknown","SYBR",31.1836452484131,"2","Ot+Scn"
"D8","67 SCN S6","VRN1","Unknown","SYBR",30.945348739624,"2","Ot+Scn"
"D9","67 SCN S6","VRN1","Unknown","SYBR",31.136302947998,"2","Ot+Scn"
"E1","125 OTE S4","VRN1","Unknown","SYBR",26.130500793457,"2","Ot+Scn"
"E2","125 OTE S4","VRN1","Unknown","SYBR",26.0448532104492,"2","Ot+Scn"
"E3","125 OTE S4","VRN1","Unknown","SYBR",25.968204498291,"2","Ot+Scn"
"E4","129 OTE S5","VRN1","Unknown","SYBR",26.1050720214844,"2","Ot+Scn"
"E5","129 OTE S5","VRN1","Unknown","SYBR",26.1217250823975,"2","Ot+Scn"
"E6","129 OTE S5","VRN1","Unknown","SYBR",26.2572956085205,"2","Ot+Scn"
"E7","105 SCN S6","VRN1","Unknown","SYBR",28.9229640960693,"2","Ot+Scn"
"E8","105 SCN S6","VRN1","Unknown","SYBR",28.5565147399902,"2","Ot+Scn"
"E9","105 SCN S6","VRN1","Unknown","SYBR",28.7667350769043,"2","Ot+Scn"
"F1","126 SCN S4","VRN1","Unknown","SYBR",29.0513687133789,"2","Ot+Scn"
"F2","126 SCN S4","VRN1","Unknown","SYBR",29.0678882598877,"2","Ot+Scn"
"F3","126 SCN S4","VRN1","Unknown","SYBR",29.1522655487061,"2","Ot+Scn"
"F4","133 SCN S5","VRN1","Unknown","SYBR",29.9181690216064,"2","Ot+Scn"
"F5","133 SCN S5","VRN1","Unknown","SYBR",29.8424911499023,"2","Ot+Scn"
"F6","133 SCN S5","VRN1","Unknown","SYBR",29.7251434326172,"2","Ot+Scn"
"F7","135 OTE S6","VRN1","Unknown","SYBR",25.9567546844482,"2","Ot+Scn"
"F8","135 OTE S6","VRN1","Unknown","SYBR",26.073055267334,"2","Ot+Scn"
"F9","135 OTE S6","VRN1","Unknown","SYBR",25.8850555419922,"2","Ot+Scn"
"F12","NT","VRN1","NTC","SYBR",NA,"2","Ot+Scn"
"G1","146 OTE S4","VRN1","Unknown","SYBR",25.2507171630859,"2","Ot+Scn"
"G2","146 OTE S4","VRN1","Unknown","SYBR",25.1431102752686,"2","Ot+Scn"
"G3","146 OTE S4","VRN1","Unknown","SYBR",25.0691051483154,"2","Ot+Scn"
"G5","154 SCN S5","VRN1","Unknown","SYBR",31.7130184173584,"2","Ot+Scn"
"G6","154 SCN S5","VRN1","Unknown","SYBR",31.6734371185303,"2","Ot+Scn"
"G7","173 SCN S6","VRN1","Unknown","SYBR",30.7092876434326,"2","Ot+Scn"
"G8","173 SCN S6","VRN1","Unknown","SYBR",30.3652820587158,"2","Ot+Scn"
"G12","NT","VRN1","NTC","SYBR",NA,"2","Ot+Scn"
"H1","170 SCN S4","VRN1","Unknown","SYBR",31.1286735534668,"2","Ot+Scn"
"H2","170 SCN S4","VRN1","Unknown","SYBR",31.2252922058105,"2","Ot+Scn"
"H3","170 SCN S4","VRN1","Unknown","SYBR",30.9551410675049,"2","Ot+Scn"
"H4","181 OTE S5","VRN1","Unknown","SYBR",26.320463180542,"2","Ot+Scn"
"H5","181 OTE S5","VRN1","Unknown","SYBR",26.1987743377686,"2","Ot+Scn"
"H6","181 OTE S5","VRN1","Unknown","SYBR",26.1628665924072,"2","Ot+Scn"
"H7","177 OTE S6","VRN1","Unknown","SYBR",26.6082420349121,"2","Ot+Scn"
"H8","177 OTE S6","VRN1","Unknown","SYBR",26.4766063690186,"2","Ot+Scn"
"H12","NT","VRN1","NTC","SYBR",NA,"2","Ot+Scn"
"A1","30 OTE S7","VRN1","Unknown","SYBR",25.3906230926514,"3","Ot+Scn"
"A2","30 OTE S7","VRN1","Unknown","SYBR",25.1864948272705,"3","Ot+Scn"
"A3","30 OTE S7","VRN1","Unknown","SYBR",25.3106117248535,"3","Ot+Scn"
"A4","21 OTE S8","VRN1","Unknown","SYBR",25.829273223877,"3","Ot+Scn"
"A5","21 OTE S8","VRN1","Unknown","SYBR",25.9461727142334,"3","Ot+Scn"
"A6","21 OTE S8","VRN1","Unknown","SYBR",26.0385246276855,"3","Ot+Scn"
"A7","8 OTE S9","VRN1","Unknown","SYBR",27.2762584686279,"3","Ot+Scn"
"A8","8 OTE S9","VRN1","Unknown","SYBR",27.1614322662354,"3","Ot+Scn"
"A9","8 OTE S9","VRN1","Unknown","SYBR",27.4682006835938,"3","Ot+Scn"
"A12","IRC","VRN1","IRC","SYBR",29.4501552581787,"3","Ot+Scn"
"B1","34 SCN S7","VRN1","Unknown","SYBR",31.198450088501,"3","Ot+Scn"
"B2","34 SCN S7","VRN1","Unknown","SYBR",31.0846614837646,"3","Ot+Scn"
"B3","34 SCN S7","VRN1","Unknown","SYBR",31.0122756958008,"3","Ot+Scn"
"B4","43 SCN S8","VRN1","Unknown","SYBR",30.0547618865967,"3","Ot+Scn"
"B5","43 SCN S8","VRN1","Unknown","SYBR",30.1986026763916,"3","Ot+Scn"
"B7","10 SCN S9","VRN1","Unknown","SYBR",30.6349411010742,"3","Ot+Scn"
"B9","10 SCN S9","VRN1","Unknown","SYBR",30.7597312927246,"3","Ot+Scn"
"B12","IRC","VRN1","IRC","SYBR",29.5851745605469,"3","Ot+Scn"
"C1","72 SCN S7","VRN1","Unknown","SYBR",31.6395301818848,"3","Ot+Scn"
"C2","72 SCN S7","VRN1","Unknown","SYBR",31.3757305145264,"3","Ot+Scn"
"C3","72 SCN S7","VRN1","Unknown","SYBR",31.9523258209229,"3","Ot+Scn"
"C4","54 SCN S8","VRN1","Unknown","SYBR",28.9905834197998,"3","Ot+Scn"
"C5","54 SCN S8","VRN1","Unknown","SYBR",29.0123023986816,"3","Ot+Scn"
"C6","54 SCN S8","VRN1","Unknown","SYBR",28.8082866668701,"3","Ot+Scn"
"C7","70 SCN S9","VRN1","Unknown","SYBR",30.7616195678711,"3","Ot+Scn"
"C8","70 SCN S9","VRN1","Unknown","SYBR",30.7007350921631,"3","Ot+Scn"
"C12","IRC","VRN1","IRC","SYBR",29.4942150115967,"3","Ot+Scn"
"D1","73 OTE S7","VRN1","Unknown","SYBR",25.8955841064453,"3","Ot+Scn"
"D2","73 OTE S7","VRN1","Unknown","SYBR",25.8584423065186,"3","Ot+Scn"
"D3","73 OTE S7","VRN1","Unknown","SYBR",25.9546165466309,"3","Ot+Scn"
"D4","82 OTE S8","VRN1","Unknown","SYBR",26.3011512756348,"3","Ot+Scn"
"D5","82 OTE S8","VRN1","Unknown","SYBR",26.0679626464844,"3","Ot+Scn"
"D6","82 OTE S8","VRN1","Unknown","SYBR",26.0206851959229,"3","Ot+Scn"
"D7","81 OTE S9","VRN1","Unknown","SYBR",26.9767990112305,"3","Ot+Scn"
"D8","81 OTE S9","VRN1","Unknown","SYBR",26.7795906066895,"3","Ot+Scn"
"D9","81 OTE S9","VRN1","Unknown","SYBR",26.9124622344971,"3","Ot+Scn"
"E1","111 SCN S7","VRN1","Unknown","SYBR",28.7377891540527,"3","Ot+Scn"
"E2","111 SCN S7","VRN1","Unknown","SYBR",28.5137462615967,"3","Ot+Scn"
"E3","111 SCN S7","VRN1","Unknown","SYBR",28.5226593017578,"3","Ot+Scn"
"E4","122 OTE S8","VRN1","Unknown","SYBR",26.9161148071289,"3","Ot+Scn"
"E5","122 OTE S8","VRN1","Unknown","SYBR",26.948974609375,"3","Ot+Scn"
"E6","122 OTE S8","VRN1","Unknown","SYBR",27.1062355041504,"3","Ot+Scn"
"E7","108 OTE S9","VRN1","Unknown","SYBR",27.1909942626953,"3","Ot+Scn"
"E8","108 OTE S9","VRN1","Unknown","SYBR",27.0605716705322,"3","Ot+Scn"
"E9","108 OTE S9","VRN1","Unknown","SYBR",26.9949645996094,"3","Ot+Scn"
"F1","117 OTE S7","VRN1","Unknown","SYBR",26.4250183105469,"3","Ot+Scn"
"F2","117 OTE S7","VRN1","Unknown","SYBR",26.5332565307617,"3","Ot+Scn"
"F3","117 OTE S7","VRN1","Unknown","SYBR",26.2955627441406,"3","Ot+Scn"
"F5","143 SCN S8","VRN1","Unknown","SYBR",31.23264503479,"3","Ot+Scn"
"F6","143 SCN S8","VRN1","Unknown","SYBR",31.1330718994141,"3","Ot+Scn"
"F7","141 SCN S9","VRN1","Unknown","SYBR",31.3566627502441,"3","Ot+Scn"
"F9","141 SCN S9","VRN1","Unknown","SYBR",31.7459888458252,"3","Ot+Scn"
"F12","NT","VRN1","NTC","SYBR",NA,"3","Ot+Scn"
"G1","162 OTE S7","VRN1","Unknown","SYBR",26.2419452667236,"3","Ot+Scn"
"G2","162 OTE S7","VRN1","Unknown","SYBR",26.0314025878906,"3","Ot+Scn"
"G3","162 OTE S7","VRN1","Unknown","SYBR",26.0860385894775,"3","Ot+Scn"
"G5","148 SCN S8","VRN1","Unknown","SYBR",33.8901786804199,"3","Ot+Scn"
"G6","148 SCN S8","VRN1","Unknown","SYBR",33.7197151184082,"3","Ot+Scn"
"G7","179 SCN S9","VRN1","Unknown","SYBR",32.4798011779785,"3","Ot+Scn"
"G8","179 SCN S9","VRN1","Unknown","SYBR",32.2045745849609,"3","Ot+Scn"
"G9","179 SCN S9","VRN1","Unknown","SYBR",32.2005424499512,"3","Ot+Scn"
"G12","NT","VRN1","NTC","SYBR",NA,"3","Ot+Scn"
"H1","186 SCN S7","VRN1","Unknown","SYBR",30.33083152771,"3","Ot+Scn"
"H2","186 SCN S7","VRN1","Unknown","SYBR",30.4511604309082,"3","Ot+Scn"
"H3","186 SCN S7","VRN1","Unknown","SYBR",30.3302021026611,"3","Ot+Scn"
"H4","159 OTE S8","VRN1","Unknown","SYBR",27.4175910949707,"3","Ot+Scn"
"H5","159 OTE S8","VRN1","Unknown","SYBR",27.3122520446777,"3","Ot+Scn"
"H6","159 OTE S8","VRN1","Unknown","SYBR",27.3151512145996,"3","Ot+Scn"
"H8","192 OTE S9","VRN1","Unknown","SYBR",27.8715381622314,"3","Ot+Scn"
"H9","192 OTE S9","VRN1","Unknown","SYBR",27.9715595245361,"3","Ot+Scn"
"H12","NT","VRN1","NTC","SYBR",NA,"3","Ot+Scn"
"A1","17 SCN S10","VRN1","Unknown","SYBR",34.199764251709,"4","Ot+Scn"
"A2","17 SCN S10","VRN1","Unknown","SYBR",33.5705070495605,"4","Ot+Scn"
"A3","17 SCN S10","VRN1","Unknown","SYBR",32.9366416931152,"4","Ot+Scn"
"A5","25 SCN S11","VRN1","Unknown","SYBR",30.7640800476074,"4","Ot+Scn"
"A6","25 SCN S11","VRN1","Unknown","SYBR",30.7502307891846,"4","Ot+Scn"
"A8","41 OTE S12","VRN1","Unknown","SYBR",26.6050453186035,"4","Ot+Scn"
"A9","41 OTE S12","VRN1","Unknown","SYBR",26.5969181060791,"4","Ot+Scn"
"A12","IRC","VRN1","IRC","SYBR",29.6068859100342,"4","Ot+Scn"
"B2","44 OTE S10","VRN1","Unknown","SYBR",27.3272876739502,"4","Ot+Scn"
"B3","44 OTE S10","VRN1","Unknown","SYBR",27.3876991271973,"4","Ot+Scn"
"B4","33 OTE S11","VRN1","Unknown","SYBR",27.2218208312988,"4","Ot+Scn"
"B5","33 OTE S11","VRN1","Unknown","SYBR",27.1068992614746,"4","Ot+Scn"
"B8","45 SCN S12","VRN1","Unknown","SYBR",31.0419692993164,"4","Ot+Scn"
"B9","45 SCN S12","VRN1","Unknown","SYBR",30.9496822357178,"4","Ot+Scn"
"B12","IRC","VRN1","IRC","SYBR",29.8603324890137,"4","Ot+Scn"
"C2","64 OTE S10","VRN1","Unknown","SYBR",27.1307506561279,"4","Ot+Scn"
"C3","64 OTE S10","VRN1","Unknown","SYBR",27.1638374328613,"4","Ot+Scn"
"C4","69 OTE S11","VRN1","Unknown","SYBR",27.9165325164795,"4","Ot+Scn"
"C5","69 OTE S11","VRN1","Unknown","SYBR",27.8061027526855,"4","Ot+Scn"
"C8","68 OTE S12","VRN1","Unknown","SYBR",26.5622081756592,"4","Ot+Scn"
"C9","68 OTE S12","VRN1","Unknown","SYBR",26.4964237213135,"4","Ot+Scn"
"C12","IRC","VRN1","IRC","SYBR",29.6920394897461,"4","Ot+Scn"
"D1","95 SCN S10","VRN1","Unknown","SYBR",31.912561416626,"4","Ot+Scn"
"D2","95 SCN S10","VRN1","Unknown","SYBR",33.1207542419434,"4","Ot+Scn"
"D3","95 SCN S10","VRN1","Unknown","SYBR",32.4823760986328,"4","Ot+Scn"
"D5","84 SCN S11","VRN1","Unknown","SYBR",32.6682624816895,"4","Ot+Scn"
"D6","84 SCN S11","VRN1","Unknown","SYBR",32.5385589599609,"4","Ot+Scn"
"D8","76 SCN S12","VRN1","Unknown","SYBR",31.9393405914307,"4","Ot+Scn"
"D9","76 SCN S12","VRN1","Unknown","SYBR",31.9308605194092,"4","Ot+Scn"
"E1","102 OTE S10","VRN1","Unknown","SYBR",27.9323120117188,"4","Ot+Scn"
"E2","102 OTE S10","VRN1","Unknown","SYBR",27.6724510192871,"4","Ot+Scn"
"E3","102 OTE S10","VRN1","Unknown","SYBR",27.49440574646,"4","Ot+Scn"
"E4","106 OTE S11","VRN1","Unknown","SYBR",27.4624977111816,"4","Ot+Scn"
"E5","106 OTE S11","VRN1","Unknown","SYBR",27.2861366271973,"4","Ot+Scn"
"E6","106 OTE S11","VRN1","Unknown","SYBR",27.3536434173584,"4","Ot+Scn"
"E8","114 SCN S12","VRN1","Unknown","SYBR",32.4477691650391,"4","Ot+Scn"
"E9","114 SCN S12","VRN1","Unknown","SYBR",32.1321449279785,"4","Ot+Scn"
"F1","123 SCN S10","VRN1","Unknown","SYBR",30.9234466552734,"4","Ot+Scn"
"F2","123 SCN S10","VRN1","Unknown","SYBR",30.9072399139404,"4","Ot+Scn"
"F5","128 SCN S11","VRN1","Unknown","SYBR",31.5918312072754,"4","Ot+Scn"
"F6","128 SCN S11","VRN1","Unknown","SYBR",31.4836254119873,"4","Ot+Scn"
"F7","142 OTE S12","VRN1","Unknown","SYBR",27.1652851104736,"4","Ot+Scn"
"F8","142 OTE S12","VRN1","Unknown","SYBR",27.1106147766113,"4","Ot+Scn"
"F12","NT","VRN1","NTC","SYBR",NA,"4","Ot+Scn"
"G1","149 SCN S10","VRN1","Unknown","SYBR",30.904956817627,"4","Ot+Scn"
"G2","149 SCN S10","VRN1","Unknown","SYBR",31.0666675567627,"4","Ot+Scn"
"G3","149 SCN S10","VRN1","Unknown","SYBR",30.7049942016602,"4","Ot+Scn"
"G4","160 OTE S11","VRN1","Unknown","SYBR",28.0901908874512,"4","Ot+Scn"
"G5","160 OTE S11","VRN1","Unknown","SYBR",27.9728717803955,"4","Ot+Scn"
"G7","151 SCN S12","VRN1","Unknown","SYBR",33.4184379577637,"4","Ot+Scn"
"G8","151 SCN S12","VRN1","Unknown","SYBR",33.0275802612305,"4","Ot+Scn"
"G12","NT","VRN1","NTC","SYBR",NA,"4","Ot+Scn"
"H1","163 OTE S10","VRN1","Unknown","SYBR",27.965160369873,"4","Ot+Scn"
"H2","163 OTE S10","VRN1","Unknown","SYBR",27.7706470489502,"4","Ot+Scn"
"H3","163 OTE S10","VRN1","Unknown","SYBR",27.5398387908936,"4","Ot+Scn"
"H5","182 SCN S11","VRN1","Unknown","SYBR",32.700984954834,"4","Ot+Scn"
"H6","182 SCN S11","VRN1","Unknown","SYBR",32.6692924499512,"4","Ot+Scn"
"H7","184 OTE S12","VRN1","Unknown","SYBR",27.3735103607178,"4","Ot+Scn"
"H8","184 OTE S12","VRN1","Unknown","SYBR",27.1687698364258,"4","Ot+Scn"
"H9","184 OTE S12","VRN1","Unknown","SYBR",27.0260105133057,"4","Ot+Scn"
"H12","NT","VRN1","NTC","SYBR",NA,"4","Ot+Scn"
"A1","28 BW S1","VRN2","Unknown","SYBR",32.3054008483887,"1","BW+BS"
"A2","28 BW S1","VRN2","Unknown","SYBR",32.6007423400879,"1","BW+BS"
"A3","28 BW S1","VRN2","Unknown","SYBR",32.5343170166016,"1","BW+BS"
"A4","7 BW S2","VRN2","Unknown","SYBR",30.818811416626,"1","BW+BS"
"A5","7 BW S2","VRN2","Unknown","SYBR",31.123966217041,"1","BW+BS"
"A6","7 BW S2","VRN2","Unknown","SYBR",31.2536487579346,"1","BW+BS"
"A7","3 BS S3","VRN2","Unknown","SYBR",33.2906379699707,"1","BW+BS"
"A8","3 BS S3","VRN2","Unknown","SYBR",33.448371887207,"1","BW+BS"
"A11","BW S9 IRC (1:4)","VRN2","IRC","SYBR",29.9219818115234,"1","BW+BS"
"A12","Otane IRC","VRN2","IRC","SYBR",34.9662895202637,"1","BW+BS"
"B1","31 BS S1","VRN2","Unknown","SYBR",32.2922248840332,"1","BW+BS"
"B2","31 BS S1","VRN2","Unknown","SYBR",32.0231285095215,"1","BW+BS"
"B3","31 BS S1","VRN2","Unknown","SYBR",31.8399314880371,"1","BW+BS"
"B4","37 BS S2","VRN2","Unknown","SYBR",31.8604354858398,"1","BW+BS"
"B5","37 BS S2","VRN2","Unknown","SYBR",31.495698928833,"1","BW+BS"
"B7","29 BW S3","VRN2","Unknown","SYBR",30.6168327331543,"1","BW+BS"
"B8","29 BW S3","VRN2","Unknown","SYBR",30.9332485198975,"1","BW+BS"
"B9","29 BW S3","VRN2","Unknown","SYBR",30.6389255523682,"1","BW+BS"
"B11","BW S9 IRC (1:4)","VRN2","IRC","SYBR",29.6284999847412,"1","BW+BS"
"B12","Otane IRC","VRN2","IRC","SYBR",35.8737297058105,"1","BW+BS"
"C1","55 BS S1","VRN2","Unknown","SYBR",35.9215698242188,"1","BW+BS"
"C2","55 BS S1","VRN2","Unknown","SYBR",33.7003898620605,"1","BW+BS"
"C3","55 BS S1","VRN2","Unknown","SYBR",NA,"1","BW+BS"
"C4","51 BW S2","VRN2","Unknown","SYBR",30.8416061401367,"1","BW+BS"
"C5","51 BW S2","VRN2","Unknown","SYBR",31.0840702056885,"1","BW+BS"
"C7","87 BW S3","VRN2","Unknown","SYBR",29.9317569732666,"1","BW+BS"
"C8","87 BW S3","VRN2","Unknown","SYBR",29.7132244110107,"1","BW+BS"
"C9","87 BW S3","VRN2","Unknown","SYBR",29.906270980835,"1","BW+BS"
"C12","Otane IRC","VRN2","IRC","SYBR",35.8594207763672,"1","BW+BS"
"D1","65 BW S1","VRN2","Unknown","SYBR",31.9804992675781,"1","BW+BS"
"D2","65 BW S1","VRN2","Unknown","SYBR",31.9726543426514,"1","BW+BS"
"D4","80 BS S2","VRN2","Unknown","SYBR",32.0395431518555,"1","BW+BS"
"D5","80 BS S2","VRN2","Unknown","SYBR",32.2299690246582,"1","BW+BS"
"D6","80 BS S2","VRN2","Unknown","SYBR",31.9365882873535,"1","BW+BS"
"D7","92 BS S3","VRN2","Unknown","SYBR",33.4607963562012,"1","BW+BS"
"D8","92 BS S3","VRN2","Unknown","SYBR",32.2257041931152,"1","BW+BS"
"D9","92 BS S3","VRN2","Unknown","SYBR",32.8664436340332,"1","BW+BS"
"E1","98 BS S1","VRN2","Unknown","SYBR",32.3707046508789,"1","BW+BS"
"E2","98 BS S1","VRN2","Unknown","SYBR",32.2145881652832,"1","BW+BS"
"E4","124 BW S2","VRN2","Unknown","SYBR",30.7974853515625,"1","BW+BS"
"E5","124 BW S2","VRN2","Unknown","SYBR",31.0044918060303,"1","BW+BS"
"E6","124 BW S2","VRN2","Unknown","SYBR",31.3120365142822,"1","BW+BS"
"E8","101 BS S3","VRN2","Unknown","SYBR",32.063606262207,"1","BW+BS"
"E9","101 BS S3","VRN2","Unknown","SYBR",31.5849170684814,"1","BW+BS"
"F1","144 BW S1","VRN2","Unknown","SYBR",31.640064239502,"1","BW+BS"
"F3","144 BW S1","VRN2","Unknown","SYBR",32.469669342041,"1","BW+BS"
"F4","139 BS S2","VRN2","Unknown","SYBR",32.0656356811523,"1","BW+BS"
"F5","139 BS S2","VRN2","Unknown","SYBR",31.6083717346191,"1","BW+BS"
"F7","115 BW S3","VRN2","Unknown","SYBR",31.4156303405762,"1","BW+BS"
"F8","115 BW S3","VRN2","Unknown","SYBR",31.5239067077637,"1","BW+BS"
"F9","115 BW S3","VRN2","Unknown","SYBR",31.3750705718994,"1","BW+BS"
"F12","NT","VRN2","NTC","SYBR",NA,"1","BW+BS"
"G1","150 BW S1","VRN2","Unknown","SYBR",32.6694831848145,"1","BW+BS"
"G2","150 BW S1","VRN2","Unknown","SYBR",32.7372779846191,"1","BW+BS"
"G5","158 BW S2","VRN2","Unknown","SYBR",30.1702003479004,"1","BW+BS"
"G6","158 BW S2","VRN2","Unknown","SYBR",30.072078704834,"1","BW+BS"
"G7","155 BW S3","VRN2","Unknown","SYBR",32.6989784240723,"1","BW+BS"
"G8","155 BW S3","VRN2","Unknown","SYBR",31.0788345336914,"1","BW+BS"
"G9","155 BW S3","VRN2","Unknown","SYBR",31.8744220733643,"1","BW+BS"
"G12","NT","VRN2","NTC","SYBR",NA,"1","BW+BS"
"H1","185 BS S1","VRN2","Unknown","SYBR",34.2350006103516,"1","BW+BS"
"H2","185 BS S1","VRN2","Unknown","SYBR",34.2340850830078,"1","BW+BS"
"H3","185 BS S1","VRN2","Unknown","SYBR",34.2335395812988,"1","BW+BS"
"H4","161 BS S2","VRN2","Unknown","SYBR",34.3746757507324,"1","BW+BS"
"H6","161 BS S2","VRN2","Unknown","SYBR",34.7216262817383,"1","BW+BS"
"H7","189 BS S3","VRN2","Unknown","SYBR",32.6661376953125,"1","BW+BS"
"H8","189 BS S3","VRN2","Unknown","SYBR",32.9250221252441,"1","BW+BS"
"H9","189 BS S3","VRN2","Unknown","SYBR",32.7620544433594,"1","BW+BS"
"H12","NT","VRN2","NTC","SYBR",NA,"1","BW+BS"
"A1","6 BS S4","VRN2","Unknown","SYBR",33.1056632995605,"2","BW+BS"
